Key,Student_ID,Question_ID,Source_Data,Chosen_Option,Reasoning_ID,Reasoning,Score
Pulley9-10-13_q3a,Pulley9-10-13,q3a,Pulley_Post_Y2,3,q3b,The distance stays the same because using a single fixed pully doesn't cause the distance to increase.  It is the same no matter what type of pulley you are using.  ,0
Pulley9-10-13_q3c,Pulley9-10-13,q3c,Pulley_Post_Y2,3,q3d,The applied force doesn't change if you use one type of pulley over another.   ,0
Pulley9-10-13_q4,Pulley9-10-13,q4,Pulley_Post_Y2,1,q4a,"Using a well oiled pulley requires less applied force because you don't need to work as hard.  When you use a rusty pulley, it isn't efficient, so you need to work harder.",1
Pulley9-10-13_q7a1,Pulley9-10-13,q7a1,Pulley_Post_Y2,2,q7a2,It takes more applied force to use a single fixed pulley.  ,1
Pulley9-10-13_q7b1,Pulley9-10-13,q7b1,Pulley_Post_Y2,1,q7b2,It talkes more applied force and work to use a sungle fixed pulley versus a single movable pulley.  ,0
Pulley9-10-13_q9,Pulley9-10-13,q9,Pulley_Post_Y2,1,q9a,Lifting a box straight up requires more work than using a pulley.  A pulley is more efficient.  ,0
Pulley9-10-13_q10,Pulley9-10-13,q10,Pulley_Post_Y2,2,q10a,"A rusty pulley isn't as efficient as a well oiled pulley.  Therefore, more work is required.  ",1
Pulley9-10-13_q11,Pulley9-10-13,q11,Pulley_Post_Y2,2,q11a,"When lifting a box 2 meters vs 1 meter, you are doing more work because you have to lift the box farther.  ",1
Pulley9-10-13_q13,Pulley9-10-13,q13,Pulley_Post_Y2,4,q13a,A double compound pulley requires more MA because the double compund pulley is more complez.  ,1
Pulley9-10-13_q14,Pulley9-10-13,q14,Pulley_Post_Y2,2,q14a,"Pulley B is more complex then pulley A, therefore giving more MA.  ",0
Pulley9-10-129_q3a,Pulley9-10-129,q3a,Pulley_Post_Y2,1,q3b,i guessed,0
Pulley9-10-129_q3c,Pulley9-10-129,q3c,Pulley_Post_Y2,2,q3d,i guessed,0
Pulley9-10-129_q4,Pulley9-10-129,q4,Pulley_Post_Y2,1,q4a,it will be side which will increase M.A.,0
Pulley9-10-129_q7a1,Pulley9-10-129,q7a1,Pulley_Post_Y2,2,q7a2,I GUESSED,0
Pulley9-10-129_q7b1,Pulley9-10-129,q7b1,Pulley_Post_Y2,2,q7b2,when it decreases it will redues Ma,0
Pulley9-10-129_q9,Pulley9-10-129,q9,Pulley_Post_Y2,1,q9a,lefting it stairt up will be less ma than using than using the pulley,0
Pulley9-10-129_q10,Pulley9-10-129,q10,Pulley_Post_Y2,1,q10a,sides easy it will creat more ma,0
Pulley9-10-129_q11,Pulley9-10-129,q11,Pulley_Post_Y2,3,q11a,i guessed,0
Pulley9-10-129_q13,Pulley9-10-129,q13,Pulley_Post_Y2,4,q13a,i geussed,0
Pulley9-10-129_q14,Pulley9-10-129,q14,Pulley_Post_Y2,1,q14a,it takes more ma,0
Pulley9-10-128_q3a,Pulley9-10-128,q3a,Pulley_Post_Y2,1,q3b,The single movable has more supporting strands which make the distance pulled increase.,2
Pulley9-10-128_q3c,Pulley9-10-128,q3c,Pulley_Post_Y2,2,q3d,the single movable has more supporting strands which decreases the applied forse. ,2
Pulley9-10-128_q4,Pulley9-10-128,q4,Pulley_Post_Y2,1,q4a,the better oiled the easier the string will slide through pulley wheal.,1
Pulley9-10-128_q7a1,Pulley9-10-128,q7a1,Pulley_Post_Y2,2,q7a2,the single movable has more supporting strand which decreased the applied force needed.,2
Pulley9-10-128_q7b1,Pulley9-10-128,q7b1,Pulley_Post_Y2,3,q7b2,without friction if the load stays the same and is lifted to the same hieght work stays the same for every pully system.,3
Pulley9-10-128_q9,Pulley9-10-128,q9,Pulley_Post_Y2,3,q9a,if there is no friction the work stays the same.,1
Pulley9-10-128_q10,Pulley9-10-128,q10,Pulley_Post_Y2,2,q10a,a rusty pulley has more friction which will increase work.,2
Pulley9-10-128_q11,Pulley9-10-128,q11,Pulley_Post_Y2,2,q11a,with an increase in hieght the work also increases.,1
Pulley9-10-128_q13,Pulley9-10-128,q13,Pulley_Post_Y2,4,q13a,a double compound has more supporting strands which make M.A. higher.,2
Pulley9-10-128_q14,Pulley9-10-128,q14,Pulley_Post_Y2,3,q14a,adding more pullies does not change anything.,1
Pulley9-10-127_q3a,Pulley9-10-127,q3a,Pulley_Post_Y2,3,q3b,It is the same thing you are just flipping it upside down ,0
Pulley9-10-127_q3c,Pulley9-10-127,q3c,Pulley_Post_Y2,1,q3d,Becasue with the moveable pulley is the only one that increases your applied force ,0
Pulley9-10-127_q4,Pulley9-10-127,q4,Pulley_Post_Y2,1,q4a,A well oiled pulley has  a lot less friction and the frciton makes the work go up ,2
Pulley9-10-127_q7a1,Pulley9-10-127,q7a1,Pulley_Post_Y2,1,q7a2,Your applied force would increase because you have to pull the string upwards and that requiers more force ,0
Pulley9-10-127_q7b1,Pulley9-10-127,q7b1,Pulley_Post_Y2,1,q7b2,the formula for work is force*distace so if one of those numbers go up it is going to make the end total go up ,0
Pulley9-10-127_q9,Pulley9-10-127,q9,Pulley_Post_Y2,1,q9a,Jane is doing more work but is pulling it a shorter distance but Mary is doing less work but she is pulling it a longer distance ,0
Pulley9-10-127_q10,Pulley9-10-127,q10,Pulley_Post_Y2,1,q10a,A Well oiled pulley is easier to use because there is no friction and with friction the work goes up so the rusty pulley with frciton will make you do more work ,0
Pulley9-10-127_q11,Pulley9-10-127,q11,Pulley_Post_Y2,2,q11a,He is lifting the book a longer distance so he is doing more work ,1
Pulley9-10-127_q13,Pulley9-10-127,q13,Pulley_Post_Y2,4,q13a,THe distance will be more but the applied force will be less so it will have a better MA ,2
Pulley9-10-127_q14,Pulley9-10-127,q14,Pulley_Post_Y2,2,q14a,THe distance will be more but the applied force will be less so it will have a better MA ,0
Pulley9-10-126_q3a,Pulley9-10-126,q3a,Pulley_Post_Y2,1,q3b,single fixed pully takes less force so its easier to move.,0
Pulley9-10-126_q3c,Pulley9-10-126,q3c,Pulley_Post_Y2,1,q3d,it takes less energy to move if it is a single fixed pully ,0
Pulley9-10-126_q4,Pulley9-10-126,q4,Pulley_Post_Y2,1,q4a,its easer to mve something if its slik insted of rusty.,1
Pulley9-10-126_q7a1,Pulley9-10-126,q7a1,Pulley_Post_Y2,4,q7a2,dont know.,0
Pulley9-10-126_q7b1,Pulley9-10-126,q7b1,Pulley_Post_Y2,,q7b2,doont know,0
Pulley9-10-126_q9,Pulley9-10-126,q9,Pulley_Post_Y2,3,q9a,mary is doing alot of work because the cercle things need alot of work and string.jane is doing the same amount of  work by lifting the box by hand.,1
Pulley9-10-126_q10,Pulley9-10-126,q10,Pulley_Post_Y2,2,q10a,it takes alot more work by a rusty pully than a well oiled pully.,1
Pulley9-10-126_q11,Pulley9-10-126,q11,Pulley_Post_Y2,4,q11a,dont know,0
Pulley9-10-126_q13,Pulley9-10-126,q13,Pulley_Post_Y2,1,q13a,letter a is easest to move.,0
Pulley9-10-126_q14,Pulley9-10-126,q14,Pulley_Post_Y2,2,q14a,gives more power with 2 wheels,0
Pulley9-10-125_q3a,Pulley9-10-125,q3a,Pulley_Post_Y2,1,q3b,You'd be pulling the string more to get that object up there,1
Pulley9-10-125_q3c,Pulley9-10-125,q3c,Pulley_Post_Y2,2,q3d,more distance pulled less applied force,2
Pulley9-10-125_q4,Pulley9-10-125,q4,Pulley_Post_Y2,1,q4a,if the pulley wasn't oiled then there would be friction causing it to slow down and make work harder.,2
Pulley9-10-125_q7a1,Pulley9-10-125,q7a1,Pulley_Post_Y2,3,q7a2,you8're still having it go up the same height ,0
Pulley9-10-125_q7b1,Pulley9-10-125,q7b1,Pulley_Post_Y2,2,q7b2,it's harder to do it that way,0
Pulley9-10-125_q9,Pulley9-10-125,q9,Pulley_Post_Y2,3,q9a,There still lifting the same object so work will be the same,2
Pulley9-10-125_q10,Pulley9-10-125,q10,Pulley_Post_Y2,2,q10a,a rusty pulley make it harder,0
Pulley9-10-125_q11,Pulley9-10-125,q11,Pulley_Post_Y2,3,q11a,the amount of work didn;t change because its weight is the same ,0
Pulley9-10-125_q13,Pulley9-10-125,q13,Pulley_Post_Y2,2,q13a,The string puts all the weight on them,0
Pulley9-10-125_q14,Pulley9-10-125,q14,Pulley_Post_Y2,2,q14a,you have more pulleys witch allows you to have all that weight on them both,0
Pulley9-10-124_q3a,Pulley9-10-124,q3a,Pulley_Post_Y2,1,q3b,it is just making the pulley move a longer distance and using more thread pulled.,1
Pulley9-10-124_q3c,Pulley9-10-124,q3c,Pulley_Post_Y2,3,q3d,it is just changing the type of pulley,0
Pulley9-10-124_q4,Pulley9-10-124,q4,Pulley_Post_Y2,2,q4a,it is using more friction. if it were less frictio where as it is not it would be a lot easier to pull.,2
Pulley9-10-124_q7a1,Pulley9-10-124,q7a1,Pulley_Post_Y2,3,q7a2,it is just making the pulley move a longer distance and using more thread pulled.,2
Pulley9-10-124_q7b1,Pulley9-10-124,q7b1,Pulley_Post_Y2,4,q7b2,you need to tell me the distance and how much force you need to pull that watermelon.,0
Pulley9-10-124_q9,Pulley9-10-124,q9,Pulley_Post_Y2,4,q9a,i ned to know about whichdistnace and force is being used,0
Pulley9-10-124_q10,Pulley9-10-124,q10,Pulley_Post_Y2,2,q10a,it is rusty which will increase the force and when you multiply that high force with the 2 meter height you will get a very high work.,2
Pulley9-10-124_q11,Pulley9-10-124,q11,Pulley_Post_Y2,2,q11a,you are increasing the distance so it will be higher.,1
Pulley9-10-124_q13,Pulley9-10-124,q13,Pulley_Post_Y2,4,q13a,it has more pulleys and string length.,1
Pulley9-10-124_q14,Pulley9-10-124,q14,Pulley_Post_Y2,2,q14a,you have more support with B than in A.,0
Pulley9-10-123_q3a,Pulley9-10-123,q3a,Pulley_Post_Y2,4,q3b,I need the distance pulled by the fixed pully to find out the distance pulled by the movable pully.,0
Pulley9-10-123_q3c,Pulley9-10-123,q3c,Pulley_Post_Y2,1,q3d,A fixed pully has more MA than a movable pully.,0
Pulley9-10-123_q4,Pulley9-10-123,q4,Pulley_Post_Y2,1,q4a,A rusty pully would create more friction than a well oiled pully.,2
Pulley9-10-123_q7a1,Pulley9-10-123,q7a1,Pulley_Post_Y2,1,q7a2,In the lab my group found out the fixed pully more MA.,0
Pulley9-10-123_q7b1,Pulley9-10-123,q7b1,Pulley_Post_Y2,1,q7b2,In the lab the movable pully had less MA.,0
Pulley9-10-123_q9,Pulley9-10-123,q9,Pulley_Post_Y2,1,q9a,If you were lifting there wouldn't be any ma. The pully has MA. ,0
Pulley9-10-123_q10,Pulley9-10-123,q10,Pulley_Post_Y2,1,q10a,A rusty pully would create more friction than a well oiled pully.,0
Pulley9-10-123_q11,Pulley9-10-123,q11,Pulley_Post_Y2,2,q11a,He is lifting it higher.,0
Pulley9-10-123_q13,Pulley9-10-123,q13,Pulley_Post_Y2,4,q13a,It takes the least amount of applied force to lift the load.,1
Pulley9-10-123_q14,Pulley9-10-123,q14,Pulley_Post_Y2,2,q14a,It takes less applied force.,0
Pulley9-10-122_q3a,Pulley9-10-122,q3a,Pulley_Post_Y2,1,q3b,because it is a movable pulley you also have to lift the pulley to move the load.,1
Pulley9-10-122_q3c,Pulley9-10-122,q3c,Pulley_Post_Y2,2,q3d,"With a movable pulley you are doing the same amount of work as with a fixed pulley, but the distance increased, so the force would need to decrease.",2
Pulley9-10-122_q4,Pulley9-10-122,q4,Pulley_Post_Y2,1,q4a,"With a well-oiled pulley there would be less friction, decreasing force.",2
Pulley9-10-122_q7a1,Pulley9-10-122,q7a1,Pulley_Post_Y2,2,q7a2,"with a single movable pulley you have to move farther to lift the object, but your force decreases.",2
Pulley9-10-122_q7b1,Pulley9-10-122,q7b1,Pulley_Post_Y2,3,q7b2,"The force would go down and the distace would go up proportionally, making the work stay the same.",2
Pulley9-10-122_q9,Pulley9-10-122,q9,Pulley_Post_Y2,3,q9a,"Jane is using more force but going less distance, while Mary is using less force but going more distance, so the work is the same for both situations.",2
Pulley9-10-122_q10,Pulley9-10-122,q10,Pulley_Post_Y2,2,q10a,"With a rusty pulley more force will be required, but the distance will stay the same so their will be more work.",2
Pulley9-10-122_q11,Pulley9-10-122,q11,Pulley_Post_Y2,2,q11a,"Jacob is using the same amount of force but pulling more distance, so he is doing more work.",2
Pulley9-10-122_q13,Pulley9-10-122,q13,Pulley_Post_Y2,4,q13a,"MA for a pulley is MA=distance you move/distance the load moves, and so the double compound pulley will cause your hand to move farther but the load to move to the same height, giving it more MA.",2
Pulley9-10-122_q14,Pulley9-10-122,q14,Pulley_Post_Y2,3,q14a,"In either pulley system your hand is not moving farther and the load is not moving farther, which means that the MA will be the same in each set-up.",2
Pulley9-10-121_q3a,Pulley9-10-121,q3a,Pulley_Post_Y2,1,q3b,movable moves more,1
Pulley9-10-121_q3c,Pulley9-10-121,q3c,Pulley_Post_Y2,2,q3d,use less force,1
Pulley9-10-121_q4,Pulley9-10-121,q4,Pulley_Post_Y2,1,q4a,less friction,2
Pulley9-10-121_q7a1,Pulley9-10-121,q7a1,Pulley_Post_Y2,2,q7a2,a movable takes less amount than a fixed,1
Pulley9-10-121_q7b1,Pulley9-10-121,q7b1,Pulley_Post_Y2,3,q7b2,applied force changes not the work,1
Pulley9-10-121_q9,Pulley9-10-121,q9,Pulley_Post_Y2,3,q9a,same work different applied force,2
Pulley9-10-121_q10,Pulley9-10-121,q10,Pulley_Post_Y2,2,q10a, causes mor friction,2
Pulley9-10-121_q11,Pulley9-10-121,q11,Pulley_Post_Y2,3,q11a,same amount of work because it is the same weight,0
Pulley9-10-121_q13,Pulley9-10-121,q13,Pulley_Post_Y2,4,q13a,the more pulley the more ma ,1
Pulley9-10-121_q14,Pulley9-10-121,q14,Pulley_Post_Y2,3,q14a,it is just an extention,1
Pulley9-10-120_q3a,Pulley9-10-120,q3a,Pulley_Post_Y2,2,q3b,it would decrease because we're ignoring the effects of friction which would make the distance go down and the force go up.,0
Pulley9-10-120_q3c,Pulley9-10-120,q3c,Pulley_Post_Y2,1,q3d,Applied force goes up. Distance goes down.,0
Pulley9-10-120_q4,Pulley9-10-120,q4,Pulley_Post_Y2,1,q4a,"much easier to move, less work.",1
Pulley9-10-120_q7a1,Pulley9-10-120,q7a1,Pulley_Post_Y2,3,q7a2,nothing will really make it different because of this variable.,0
Pulley9-10-120_q7b1,Pulley9-10-120,q7b1,Pulley_Post_Y2,3,q7b2,Applied force goes up distance goes down and work stays thye same.,2
Pulley9-10-120_q9,Pulley9-10-120,q9,Pulley_Post_Y2,3,q9a,friction's not being applied.,1
Pulley9-10-120_q10,Pulley9-10-120,q10,Pulley_Post_Y2,2,q10a,not as easy to move.,1
Pulley9-10-120_q11,Pulley9-10-120,q11,Pulley_Post_Y2,2,q11a,more distance.,1
Pulley9-10-120_q13,Pulley9-10-120,q13,Pulley_Post_Y2,4,q13a,more pulleys being added.,1
Pulley9-10-120_q14,Pulley9-10-120,q14,Pulley_Post_Y2,2,q14a,more pulleys.,0
Pulley9-10-12_q3a,Pulley9-10-12,q3a,Pulley_Post_Y2,3,q3b,the type of pulley doesnt change the amount of distance,0
Pulley9-10-12_q3c,Pulley9-10-12,q3c,Pulley_Post_Y2,2,q3d,a single moveable pully uses less applied force according to our experiments.,1
Pulley9-10-12_q4,Pulley9-10-12,q4,Pulley_Post_Y2,1,q4a,a rusty pully slows the pully ,1
Pulley9-10-12_q7a1,Pulley9-10-12,q7a1,Pulley_Post_Y2,2,q7a2,a single moveable pully uses less applied force according to our experiments.,1
Pulley9-10-12_q7b1,Pulley9-10-12,q7b1,Pulley_Post_Y2,2,q7b2,work is force x distance and if the force is a smaller number then there would be a smaller work amount.,0
Pulley9-10-12_q9,Pulley9-10-12,q9,Pulley_Post_Y2,1,q9a,"like I answered before, work = force x distance, and not using the pulley creates more force so if there is a greater number for force the outcome of work will be a greater number too.",0
Pulley9-10-12_q10,Pulley9-10-12,q10,Pulley_Post_Y2,2,q10a,"again, work = force x distance, and a rusty pulley makes for more friction which creates more forcea and more force makes more work.",2
Pulley9-10-12_q11,Pulley9-10-12,q11,Pulley_Post_Y2,2,q11a,work = force x distance and if you lift the box two meters it will create more distance that the string is pulled it will create more work.,2
Pulley9-10-12_q13,Pulley9-10-12,q13,Pulley_Post_Y2,1,q13a,      distance load moved MA =  ---------------------       distance string is pulled     so if you move the string more it will creater more MA,0
Pulley9-10-12_q14,Pulley9-10-12,q14,Pulley_Post_Y2,2,q14a,      distance load moved MA =  ---------------------       distance string is pulled     so if you move the   string more it will creater more MA,0
Pulley9-10-119_q3a,Pulley9-10-119,q3a,Pulley_Post_Y2,2,q3b,It would decrease  because you would be moving both the pulley and the watermeon instead of just the watermelon because you get extra stands when you hae the single fixed because it doesn't move with the pulley.,0
Pulley9-10-119_q3c,Pulley9-10-119,q3c,Pulley_Post_Y2,2,q3d,it would decrease because you are lifting only one but you are getting two.,1
Pulley9-10-119_q4,Pulley9-10-119,q4,Pulley_Post_Y2,3,q4a,"Both would require the same A.F. because it is either you have a really hard time at the beginning, getting it up, or at the end, pulling it down.",0
Pulley9-10-119_q7a1,Pulley9-10-119,q7a1,Pulley_Post_Y2,1,q7a2,it would increase because you would be pulling two things up.,0
Pulley9-10-119_q7b1,Pulley9-10-119,q7b1,Pulley_Post_Y2,1,q7b2,It would increase because you would have to pull two different things up to the treehouse.,0
Pulley9-10-119_q9,Pulley9-10-119,q9,Pulley_Post_Y2,1,q9a,Jane is doing more work because Mary is using the pulley so she dosen't have to use as much work.,0
Pulley9-10-119_q10,Pulley9-10-119,q10,Pulley_Post_Y2,3,q10a,Both will require the same amount of work because the oiled one would be hard at the begining because it would be slippery and the rusty one would be hard at the end because it would not want to go at all.,0
Pulley9-10-119_q11,Pulley9-10-119,q11,Pulley_Post_Y2,1,q11a,Lifting it one meter because he has to lift it a shorter distance but has to have more work then the other one because he has to use more work to lift it.,0
Pulley9-10-119_q13,Pulley9-10-119,q13,Pulley_Post_Y2,2,q13a,i think this one because she is lifting it with the biggest one and the single fixed can get the job done quicker with less A.F.,0
Pulley9-10-119_q14,Pulley9-10-119,q14,Pulley_Post_Y2,1,q14a,"A, because you dotn have all the strands.",0
Pulley9-10-118_q3a,Pulley9-10-118,q3a,Pulley_Post_Y2,1,q3b,"It would increase because when you do a single fixed pulley then the distance is the same as the distance that would be used if you were just to lift it.  However the distance of a movable pulley would increase, because I know that the MA would increase.  And when MA goes up, so does distance.",2
